CASE_STATUS,DECISION_ELAPSED_DAYS,EMPLOYER_POSTAL_CODE,EMPLOYER_STATE,EMPLOYER_NUM_EMPLOYEES,WAGE_OFFER_FROM_9089,COUNTRY_OF_CITIZENSHIP,CLASS_OF_ADMISSION,FOREIGN_WORKER_INFO_EDUCATION,CASE_RECEIVED_DATE_MONTH,EMPLOYER_STATES,ZIP_CODE
Certified,200,86440,AZ,190,36183,PHILIPPINES,H-1B,Bachelor's,10,ARIZONA,86440
Denied,1570,86047,AZ,230,61963.2,PHILIPPINES,H-1B,Bachelor's,7,ARIZONA,86047
Certified,149,86047,AZ,240,63939.2,PHILIPPINES,H-1B,Bachelor's,12,ARIZONA,86047
Certified,134,86047,AZ,240,63939.2,PHILIPPINES,H-1B,Bachelor's,1,ARIZONA,86047
Denied,457,86046,AZ,129,34493,PHILIPPINES,H-1B,Other,9,ARIZONA,86046
Certified,412,86045,AZ,292,40997,PHILIPPINES,H-1B,Bachelor's,3,ARIZONA,86045
Certified,411,86045,AZ,292,40997,PHILIPPINES,H-1B,Bachelor's,3,ARIZONA,86045
Certified,412,86045,AZ,292,40997,PHILIPPINES,H-1B,Bachelor's,3,ARIZONA,86045
Certified,412,86045,AZ,292,40997,PHILIPPINES,H-1B,Doctorate,3,ARIZONA,86045
Certified,1556,86045,AZ,292,31380,PHILIPPINES,H-1B,Master's,2,ARIZONA,86045
Certified,1556,86045,AZ,292,28680,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,86045
Certified,1556,86045,AZ,292,31380,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,86045
Certified,1556,86045,AZ,292,35740,PHILIPPINES,H-1B,Master's,2,ARIZONA,86045
Certified,1557,86045,AZ,292,31850,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,86045
Certified,1557,86045,AZ,292,35740,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,86045
Certified,1557,86045,AZ,292,31850,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,86045
Certified,1557,86045,AZ,292,31850,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,86045
Certified,1558,86045,AZ,292,31850,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,86045
Certified,1558,86045,AZ,292,31850,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,86045
Certified,1558,86045,AZ,292,31850,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,86045
Certified,1558,86045,AZ,292,35740,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,86045
Certified,1561,86045,AZ,292,35740,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,86045
Denied,2108,86045,AZ,100,41000,PHILIPPINES,H-1B,Bachelor's,8,ARIZONA,86045
Denied,1611,86045,AZ,292,31850,PHILIPPINES,H-1B,Master's,2,ARIZONA,86045
Certified,473,85941,ARIZONA,2000,36500,PHILIPPINES,H-1B,Master's,4,ARIZONA,85941
Certified,473,85941,ARIZONA,2000,36500,PHILIPPINES,H-1B,Master's,4,ARIZONA,85941
Certified,473,85941,ARIZONA,2000,47800,PHILIPPINES,H-1B,Bachelor's,4,ARIZONA,85941
Certified,273,85941,AZ,350,39500,PHILIPPINES,H-1B,Bachelor's,7,ARIZONA,85941
Certified,273,85941,AZ,350,41500,PHILIPPINES,H-1B,Master's,7,ARIZONA,85941
Certified,277,85941,AZ,350,39500,PHILIPPINES,H-1B,Bachelor's,7,ARIZONA,85941
Certified,245,85941,AZ,350,39500,PHILIPPINES,H-1B,Bachelor's,9,ARIZONA,85941
Certified,244,85941,AZ,350,39500,PHILIPPINES,H-1B,Bachelor's,9,ARIZONA,85941
Certified,214,85941,AZ,350,34000,PHILIPPINES,H-1B,Bachelor's,11,ARIZONA,85941
Certified,214,85941,AZ,350,34000,PHILIPPINES,H-1B,Bachelor's,11,ARIZONA,85941
Certified,214,85941,AZ,350,34000,PHILIPPINES,J-1,Bachelor's,11,ARIZONA,85941
Certified,215,85941,AZ,350,34000,PHILIPPINES,H-1B,Bachelor's,11,ARIZONA,85941
Certified,215,85941,AZ,350,34000,PHILIPPINES,H-1B,Bachelor's,11,ARIZONA,85941
Certified,238,85941,AZ,350,34000,PHILIPPINES,H-1B,Bachelor's,12,ARIZONA,85941
Certified,238,85941,AZ,350,34000,PHILIPPINES,H-1B,Bachelor's,12,ARIZONA,85941
Certified,234,85941,AZ,350,34000,PHILIPPINES,J-1,Master's,12,ARIZONA,85941
Certified,234,85941,AZ,350,34000,PHILIPPINES,J-1,Bachelor's,12,ARIZONA,85941
Certified,228,85941,AZ,350,34000,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,85941
Certified,231,85941,AZ,350,34000,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,85941
Certified,217,85941,AZ,350,34000,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,85941
Denied,488,85926,AZ,37,50340,PHILIPPINES,H-1B,Master's,5,ARIZONA,85926
Certified,198,85911,AZ,105,46100,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,85911
Certified,112,85745,AZ,530,125000,PHILIPPINES,H-1B,Other,2,ARIZONA,85745
Denied,271,85743,ARIZONA,21,31300,PHILIPPINES,Not in USA,Bachelor's,7,ARIZONA,85743
Certified,1809,85711,AZ,47,38110,PHILIPPINES,H-1B,Bachelor's,5,ARIZONA,85711
Certified,120,85711,AZ,30,52042,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,85711
Certified,257,85658,AZ,1,18034,PHILIPPINES,Not in USA,None,11,ARIZONA,85658
Certified,102,85643,AZ,169,56285,PHILIPPINES,H-1B,Bachelor's,4,ARIZONA,85643
Certified,64,85643,AZ,177,57054,PHILIPPINES,H-1B,Bachelor's,3,ARIZONA,85643
Certified,532,85621,ARIZONA,40,40817,PHILIPPINES,H-1B,Bachelor's,2,ARIZONA,85621
Certified,564,85607,ARIZONA,521,56000,PHILIPPINES,H-1B,Bachelor's,11,ARIZONA,85607
Certified,564,85607,ARIZONA,521,56000,PHILIPPINES,H-1B,Bachelor's,11,ARIZONA,85607
Denied,355,85607,ARIZONA,62,34000,PHILIPPINES,H-1B,Bachelor's,4,ARIZONA,85607
Denied,58,85607,ARIZONA,62,32960,PHILIPPINES,H-1B,Bachelor's,3,ARIZONA,85607
Denied,480,85607,ARIZONA,62,44830,PHILIPPINES,H-1B,Master's,4,ARIZONA,85607
Denied,1607,85607,AZ,62,39747,PHILIPPINES,H-1B,Bachelor's,6,ARIZONA,85607
Denied,1624,85607,AZ,62,39747,PHILIPPINES,H-1B,Bachelor's,5,ARIZONA,85607
Certified,1855,85607,AZ,62,36333,PHILIPPINES,H-1B,Bachelor's,5,ARIZONA,85607
Certified,599,85550,ARIZONA,250,37973,PHILIPPINES,H-1B,Bachelor's,9,ARIZONA,85550
Certified,574,85550,ARIZONA,250,37973,PHILIPPINES,H-1B,Master's,11,ARIZONA,85550
Certified,585,85550,ARIZONA,250,37973,PHILIPPINES,H-1B,Bachelor's,10,ARIZONA,85550
Denied,733,85550,ARIZONA,250,37973,PHILIPPINES,H-1B,Master's,8,ARIZONA,85550
Denied,590,85550,ARIZONA,250,37973,PHILIPPINES,H-1B,Bachelor's,9,ARIZONA,85550
Certified,235,85550,AZ,250,39617,PHILIPPINES,H-1B,Bachelor's,11,ARIZONA,85550
Certified,237,85550,AZ,250,39277,PHILIPPINES,H-1B,Bachelor's,11,ARIZONA,85550
Certified,231,85550,AZ,250,39277,PHILIPPINES,H-1B,Master's,11,ARIZONA,85550
Certified,329,85550,AZ,250,39617,PHILIPPINES,H-1B,Master's,11,ARIZONA,85550
Denied,253,85550,AZ,257,52804,PHILIPPINES,H-1B,Bachelor's,9,ARIZONA,85550
Denied,253,85550,AZ,287,53839,PHILIPPINES,H-1B,Master's,9,ARIZONA,85550
Denied,253,85550,AZ,287,53304,PHILIPPINES,H-1B,Bachelor's,9,ARIZONA,85550
