ROOMS,YR_RMDL,CENSUS_TRACT,SQUARE,ZIPCODE,BEDRM,BATHRM,KITCHENS,PRICE
7,2005.0,8701.0,3511,20002.0,4,3,2.0,890000.0
9,2010.0,8701.0,3512,20002.0,5,4,3.0,850000.0
6,2011.0,8701.0,3535,20002.0,3,3,1.0,750000.0
7,2005.0,8701.0,3535,20002.0,4,2,1.0,626000.0
6,2011.0,9203.0,3500,20002.0,4,3,1.0,705000.0
7,2013.0,9203.0,3501,20002.0,3,2,1.0,730000.0
6,2007.0,8701.0,3530,20002.0,3,2,2.0,550000.0
8,2016.0,9203.0,3553,20002.0,3,2,1.0,541000.0
7,2017.0,9508.0,3745,20011.0,3,1,1.0,474000.0
5,2007.0,9505.0,3722,20011.0,3,2,1.0,586900.0
5,2006.0,9505.0,3713,20011.0,2,1,1.0,315000.0
5,2011.0,9505.0,3710,20011.0,2,2,1.0,410000.0
7,2017.0,9505.0,3710,20011.0,3,2,1.0,519000.0
8,2005.0,8702.0,3568,20002.0,4,3,2.0,746500.0
8,2017.0,9203.0,3556,20002.0,4,3,1.0,745000.0
8,2017.0,9203.0,3556,20002.0,4,3,1.0,699000.0
6,2010.0,8702.0,3563,20002.0,3,3,1.0,115000.0
6,2007.0,8702.0,3563,20002.0,3,2,1.0,570000.0
6,2006.0,9501.0,3685,20011.0,3,1,1.0,449000.0
8,2017.0,9505.0,3722,20011.0,4,3,1.0,689000.0
7,2016.0,8702.0,3621,20002.0,4,3,1.0,670000.0
6,2006.0,8702.0,3621,20002.0,3,2,1.0,735000.0
6,2011.0,9201.0,3644,20017.0,3,2,1.0,631000.0
6,2010.0,9501.0,3672,20011.0,4,2,2.0,300000.0
6,2012.0,9505.0,3713,20011.0,3,2,1.0,460000.0
8,2016.0,9507.0,3743,20011.0,4,2,1.0,516500.0
5,1965.0,8702.0,3569,20002.0,3,2,1.0,390000.0
8,2017.0,9203.0,3557,20002.0,4,3,1.0,690000.0
6,2012.0,9203.0,3557,20002.0,3,2,2.0,635000.0
6,2011.0,8702.0,3564,20002.0,3,1,1.0,600000.0
6,2017.0,9507.0,3744,20011.0,3,1,1.0,427000.0
10,2017.0,9204.0,3637,20017.0,3,3,1.0,705000.0
8,2017.0,9204.0,3637,20017.0,4,3,1.0,690000.0
8,2017.0,9204.0,3637,20017.0,4,3,1.0,740000.0
7,2002.0,9507.0,3744,20011.0,3,2,1.0,494500.0
6,2016.0,9509.0,3777,20017.0,3,2,1.0,490000.0
7,2017.0,9505.0,3711,20011.0,3,2,1.0,450000.0
8,2017.0,9509.0,3777,20017.0,3,2,1.0,562500.0
7,2009.0,9507.0,3736,20011.0,3,1,1.0,256426.0
6,2017.0,9507.0,3735,20011.0,3,2,1.0,499990.0
5,2007.0,9505.0,3711,20011.0,2,2,1.0,182215.0
6,1960.0,8702.0,3566,20002.0,3,1,1.0,615000.0
5,2017.0,9507.0,3735,20011.0,3,2,1.0,470000.0
6,2017.0,1702.0,3370,20012.0,3,1,1.0,539000.0
6,2012.0,1702.0,3370,20012.0,3,1,1.0,455000.0
8,2018.0,9509.0,3777,20017.0,3,2,1.0,315000.0
5,2017.0,9509.0,3781,20017.0,2,2,1.0,460000.0
6,2016.0,9507.0,3735,20011.0,3,1,1.0,415000.0
6,2015.0,9505.0,3713,20011.0,2,3,1.0,550000.0
6,2017.0,9507.0,3735,20011.0,3,3,1.0,485000.0
6,2016.0,8702.0,3566,20002.0,4,3,1.0,849000.0
8,2017.0,8702.0,3566,20002.0,4,3,1.0,820000.0
6,2012.0,9508.0,3697,20011.0,3,2,1.0,480000.0
5,2017.0,9505.0,3720,20011.0,3,2,1.0,460000.0
6,1952.0,9505.0,3720,20011.0,2,1,1.0,400000.0
6,2014.0,9501.0,3684,20011.0,3,2,1.0,455500.0
6,2012.0,9203.0,3555,20002.0,3,1,1.0,430000.0
8,2017.0,9203.0,3555,20002.0,4,3,2.0,805000.0
7,1970.0,9508.0,3749,20011.0,3,1,1.0,285000.0
5,2017.0,9509.0,3776,20017.0,3,2,1.0,449900.0
6,1983.0,9504.0,3810,20017.0,3,2,1.0,430000.0
7,2016.0,9508.0,3754,20011.0,3,2,1.0,512500.0
8,2016.0,9507.0,3759,20011.0,5,3,1.0,593750.0
7,2015.0,9504.0,3810,20017.0,4,2,1.0,475000.0
5,2006.0,9302.0,3838,20017.0,2,2,1.0,500000.0
8,1977.0,9302.0,3841,20018.0,4,1,1.0,550000.0
8,2011.0,9302.0,3841,20018.0,3,1,1.0,575000.0
6,2017.0,9507.0,3741,20011.0,3,2,1.0,575000.0
8,2017.0,9504.0,3822,20017.0,4,2,1.0,675713.0
6,2017.0,9505.0,3733,20011.0,3,2,1.0,555000.0
7,2013.0,9509.0,3787,20017.0,3,1,1.0,474995.0
6,2016.0,9509.0,3788,20017.0,3,2,1.0,493500.0
5,2017.0,9509.0,3788,20017.0,2,2,1.0,515000.0
10,1978.0,9508.0,3746,20011.0,3,1,1.0,450000.0
7,2003.0,9508.0,3755,20011.0,3,1,1.0,432500.0
8,2017.0,9508.0,3761,20011.0,3,3,1.0,569900.0
8,2017.0,9302.0,3843,20018.0,3,3,1.0,497000.0
8,2010.0,9302.0,3843,20018.0,3,1,1.0,599000.0
7,2017.0,9509.0,3784,20017.0,4,2,1.0,574500.0
7,2004.0,9509.0,3796,20017.0,3,2,1.0,340200.0
8,2017.0,9507.0,3740,20011.0,4,2,1.0,540000.0
8,2016.0,9507.0,3740,20011.0,4,2,1.0,510000.0
7,2006.0,9507.0,3740,20011.0,3,2,1.0,446000.0
6,2001.0,9507.0,3742,20011.0,3,1,1.0,355500.0
7,1968.0,9102.0,3869,20018.0,2,1,1.0,400000.0
9,2008.0,9102.0,3870,20018.0,6,5,3.0,797500.0
8,2008.0,9102.0,3870,20018.0,5,3,2.0,797500.0
6,2015.0,9301.0,3834,20017.0,3,1,1.0,662000.0
7,2017.0,9505.0,3732,20011.0,3,3,1.0,509900.0
8,2016.0,9505.0,3732,20011.0,5,2,1.0,504950.0
9,2016.0,9505.0,3732,20011.0,4,3,1.0,575000.0
6,2015.0,9509.0,3900,20017.0,3,2,1.0,519000.0
7,2016.0,9505.0,3733,20011.0,3,2,1.0,474900.0
6,2017.0,9505.0,3733,20011.0,3,2,1.0,545250.0
6,2016.0,9505.0,3727,20012.0,3,1,1.0,485000.0
8,2017.0,9504.0,3810,20017.0,3,2,1.0,510000.0
5,2006.0,9508.0,3751,20011.0,3,1,1.0,503000.0
8,2017.0,9504.0,3810,20017.0,4,3,1.0,745000.0
6,2016.0,9505.0,3738,20011.0,3,2,1.0,449000.0
10,2016.0,9505.0,3732,20011.0,5,4,1.0,759000.0
16,2000.0,9504.0,3820,20017.0,6,4,4.0,650000.0
6,2010.0,9504.0,3890,20017.0,3,2,1.0,760000.0
7,2014.0,9508.0,3746,20011.0,3,2,1.0,542000.0
8,2017.0,9509.0,3895,20017.0,3,3,1.0,612500.0
8,2017.0,9509.0,3788,20017.0,3,3,1.0,612000.0
6,2016.0,9301.0,3833,20017.0,3,2,1.0,616000.0
6,1980.0,9301.0,3833,20017.0,3,1,1.0,536000.0
6,1990.0,9503.0,3982,20017.0,3,1,1.0,487500.0
6,2017.0,9102.0,3950,20018.0,3,2,1.0,549500.0
5,2011.0,9504.0,3814,20017.0,2,2,1.0,515855.0
9,2008.0,9503.0,3975,20017.0,4,3,1.0,720000.0
6,2013.0,9509.0,3913,20017.0,3,2,1.0,515000.0
6,2016.0,9509.0,3915,20017.0,3,1,1.0,485000.0
8,2017.0,9509.0,3915,20017.0,3,3,1.0,390000.0
8,2005.0,9302.0,3936,20017.0,3,2,1.0,752000.0
7,1997.0,9301.0,3931,20017.0,4,2,1.0,439000.0
6,2004.0,9301.0,3931,20017.0,3,2,1.0,725000.0
8,2017.0,9503.0,3909,20017.0,4,2,1.0,570000.0
6,2002.0,9301.0,3962,20017.0,3,1,1.0,675000.0
6,2017.0,9503.0,3909,20017.0,3,2,1.0,570000.0
10,2003.0,9301.0,3929,20017.0,4,2,1.0,798500.0
10,2016.0,9301.0,3930,20017.0,6,4,1.0,1139990.0
10,2017.0,9302.0,3937,20018.0,4,3,2.0,792500.0
7,2012.0,9302.0,3937,20018.0,5,3,1.0,841500.0
8,2015.0,9301.0,3932,20017.0,4,4,4.0,899990.0
6,2017.0,9301.0,3932,20017.0,3,3,1.0,750000.0
6,2017.0,9503.0,3909,20017.0,4,3,1.0,580000.0
9,1992.0,9301.0,3882,20017.0,4,2,2.0,477000.0
7,2017.0,9509.0,3781,20017.0,3,2,1.0,520000.0
8,2015.0,9301.0,3965,20017.0,4,4,2.0,883250.0
5,1954.0,9302.0,3958,20017.0,2,1,1.0,555000.0
10,2016.0,9301.0,3959,20017.0,5,3,2.0,820000.0
6,2014.0,9509.0,3898,20017.0,3,1,1.0,498500.0
6,2017.0,9509.0,3793,20017.0,3,2,1.0,585000.0
16,2008.0,9504.0,3818,20017.0,8,4,4.0,693200.0
8,2017.0,9302.0,3934,20017.0,4,3,1.0,824500.0
8,2016.0,9302.0,3934,20017.0,4,3,1.0,710000.0
6,2016.0,9509.0,3912,20017.0,3,2,1.0,590000.0
6,2017.0,9503.0,3910,20017.0,4,2,1.0,626800.0
6,2009.0,9503.0,3910,20017.0,3,1,1.0,425000.0
8,2018.0,9302.0,3875,20017.0,4,3,1.0,839900.0
8,2018.0,9302.0,3875,20017.0,4,3,1.0,808000.0
8,2003.0,9302.0,3875,20017.0,3,2,1.0,772500.0
6,2017.0,9509.0,3782,20017.0,3,2,1.0,533000.0
6,2005.0,9301.0,3965,20017.0,2,1,1.0,732500.0
8,2009.0,9503.0,3967,20017.0,5,3,1.0,876500.0
8,2017.0,9509.0,3794,20017.0,4,2,1.0,605000.0
6,1973.0,9503.0,3982,20017.0,3,1,1.0,395000.0
7,2012.0,9503.0,3977,20017.0,4,3,1.0,580000.0
4,2018.0,9302.0,3934,20017.0,4,3,1.0,754000.0
7,1990.0,9302.0,3934,20017.0,3,1,1.0,435000.0
8,2017.0,9509.0,3789,20017.0,3,3,1.0,625000.0
6,2016.0,9509.0,3789,20017.0,3,1,1.0,499000.0
7,2013.0,9509.0,3789,20017.0,3,2,1.0,484000.0
6,2007.0,9102.0,3950,20018.0,3,2,1.0,390000.0
6,2017.0,9301.0,3876,20017.0,4,3,1.0,795000.0
6,2012.0,9504.0,3889,20017.0,4,4,1.0,725000.0
8,2014.0,9509.0,3913,20017.0,3,2,1.0,510000.0
7,2016.0,9509.0,3913,20017.0,3,1,1.0,539000.0
8,2016.0,9503.0,3910,20017.0,3,3,1.0,495000.0
6,2007.0,9301.0,3877,20017.0,4,3,1.0,522170.0
7,2005.0,9509.0,3783,20017.0,3,1,1.0,406300.0
8,2017.0,9509.0,3899,20017.0,4,3,1.0,585000.0
7,2013.0,9509.0,3794,20017.0,3,2,1.0,447000.0
6,2017.0,9509.0,3794,20017.0,3,3,1.0,622000.0
11,2010.0,9301.0,3927,20017.0,6,4,1.0,984500.0
8,2017.0,8804.0,4076,20002.0,4,3,2.0,694000.0
8,2017.0,8802.0,4064,20002.0,4,2,1.0,651700.0
8,1990.0,9302.0,3956,20018.0,4,4,1.0,500000.0
8,2017.0,8802.0,4064,20002.0,4,3,1.0,832000.0
8,2016.0,8802.0,4064,20002.0,4,3,2.0,780000.0
8,2015.0,8802.0,4072,20002.0,4,3,2.0,759000.0
7,2004.0,9504.0,3921,20017.0,4,3,1.0,735000.0
7,1983.0,9504.0,3921,20017.0,4,1,1.0,599900.0
9,1980.0,8802.0,4060,20002.0,3,1,1.0,385000.0
8,2018.0,9503.0,3969,20017.0,3,2,1.0,535000.0
6,2016.0,9503.0,3969,20017.0,3,2,1.0,687500.0
7,2017.0,9503.0,3972,20017.0,3,3,1.0,810000.0
7,2017.0,9503.0,3974,20017.0,4,3,1.0,699000.0
6,1992.0,8803.0,4045,20002.0,3,1,1.0,278000.0
12,2017.0,8803.0,4045,20002.0,4,4,2.0,269440.0
6,2007.0,8802.0,4070,20002.0,4,1,1.0,422320.0
8,2016.0,9503.0,3982,20017.0,4,3,1.0,590000.0
6,1979.0,9301.0,4005,20017.0,4,2,1.0,615000.0
8,2015.0,9302.0,3957,20017.0,3,3,1.0,887000.0
6,2016.0,9301.0,4022,20018.0,3,3,1.0,675000.0
10,2004.0,8804.0,4057,20002.0,5,2,1.0,390000.0
6,2007.0,9102.0,3952,20018.0,3,1,1.0,365000.0
6,2013.0,9302.0,3957,20017.0,3,2,1.0,708000.0
11,2004.0,8802.0,4058,20002.0,2,2,1.0,612500.0
8,2014.0,8802.0,4063,20002.0,3,3,1.0,725000.0
8,2017.0,8802.0,4063,20002.0,4,3,1.0,735000.0
6,2008.0,9504.0,3916,20017.0,3,1,1.0,507500.0
10,2014.0,8802.0,4063,20002.0,4,3,1.0,689000.0
7,2013.0,8802.0,4063,20002.0,3,2,1.0,711000.0
7,1990.0,8802.0,4063,20002.0,3,1,1.0,408000.0
7,2017.0,8802.0,4063,20002.0,4,3,1.0,910000.0
12,2012.0,8804.0,4082,20002.0,4,4,4.0,650000.0
6,2003.0,8802.0,4060,20002.0,3,2,1.0,435750.0
7,1987.0,8802.0,4060,20002.0,3,1,1.0,550000.0
4,2004.0,8804.0,4083,20002.0,2,1,1.0,387999.0
6,2017.0,9102.0,4027,20018.0,3,2,1.0,525000.0
7,2017.0,9508.0,3986,20017.0,4,2,1.0,585000.0
9,1970.0,9301.0,4008,20017.0,3,2,1.0,508000.0
6,2006.0,8804.0,4058,20002.0,3,2,1.0,610000.0
12,2011.0,8802.0,4058,20002.0,4,4,4.0,647000.0
6,2016.0,9102.0,3952,20018.0,3,3,1.0,554000.0
8,2017.0,9504.0,3917,20017.0,4,3,1.0,342000.0
6,2012.0,8804.0,4076,20002.0,3,1,1.0,386000.0
7,1992.0,8802.0,4063,20002.0,3,1,1.0,520000.0
8,1980.0,8802.0,4063,20002.0,3,1,1.0,545000.0
10,2017.0,8802.0,4063,20002.0,4,3,1.0,905000.0
7,1965.0,8802.0,4063,20002.0,4,1,1.0,599901.0
6,2010.0,9504.0,3919,20017.0,4,2,1.0,667000.0
6,2012.0,8803.0,4048,20002.0,2,2,2.0,345000.0
6,1980.0,8802.0,4063,20002.0,3,1,1.0,325000.0
6,2017.0,8804.0,4083,20002.0,2,2,2.0,550000.0
10,2004.0,9503.0,3975,20017.0,3,3,1.0,612500.0
6,2005.0,9503.0,3975,20017.0,3,2,1.0,585000.0
5,2008.0,9301.0,4009,20017.0,3,2,1.0,750000.0
8,2008.0,8802.0,4060,20002.0,3,1,1.0,600000.0
8,2017.0,8802.0,4060,20002.0,4,3,1.0,749900.0
8,2017.0,8802.0,4060,20002.0,3,3,2.0,730000.0
6,2016.0,9102.0,4028,20018.0,3,2,1.0,495000.0
9,2006.0,8803.0,4039,20002.0,3,3,3.0,240000.0
9,2017.0,8803.0,4039,20002.0,3,3,3.0,400000.0
7,1984.0,9102.0,3952,20018.0,3,1,1.0,360000.0
6,2016.0,8804.0,4076,20002.0,3,2,1.0,457000.0
4,2015.0,8804.0,4076,20002.0,2,1,1.0,399999.0
8,2016.0,8802.0,4059,20002.0,4,3,1.0,725000.0
6,2009.0,9102.0,3952,20018.0,3,2,1.0,492000.0
8,2017.0,9504.0,3920,20017.0,3,2,1.0,750000.0
7,2017.0,9504.0,3920,20017.0,4,3,1.0,748500.0
6,2006.0,8802.0,4062,20002.0,4,2,1.0,440000.0
8,2013.0,8804.0,4076,20002.0,3,2,1.0,615000.0
12,2005.0,8803.0,4051,20002.0,8,4,4.0,452000.0
14,1989.0,8802.0,4063,20002.0,8,3,1.0,600000.0
10,2016.0,8802.0,4064,20002.0,4,3,1.0,770000.0
8,2017.0,8802.0,4064,20002.0,4,3,1.0,800000.0
8,2013.0,8802.0,4062,20002.0,3,2,1.0,739957.0
12,2003.0,8803.0,4051,20002.0,4,4,4.0,726000.0
8,2017.0,9503.0,3971,20017.0,3,3,1.0,609000.0
8,2017.0,9301.0,4018,20017.0,6,4,1.0,1020000.0
7,2015.0,8804.0,4057,20002.0,3,2,1.0,685000.0
6,2012.0,8803.0,4043,20002.0,3,1,1.0,415000.0
6,2014.0,9102.0,4118,20018.0,3,3,1.0,503000.0
7,2013.0,9400.0,4194,20018.0,3,2,1.0,730000.0
7,2008.0,9102.0,4122,20018.0,3,1,1.0,279100.0
7,1989.0,9400.0,4190,20018.0,3,3,1.0,650000.0
8,2007.0,8802.0,4069,20002.0,4,2,2.0,605000.0
12,2016.0,11100.0,4217,20018.0,6,5,1.0,870000.0
6,2017.0,11100.0,4217,20018.0,3,2,1.0,550000.0
6,1978.0,8802.0,4060,20002.0,3,1,1.0,590000.0
6,2016.0,8802.0,4067,20002.0,3,1,1.0,815000.0
6,2009.0,8802.0,4067,20002.0,3,1,1.0,485000.0
9,2016.0,8802.0,4067,20002.0,4,3,1.0,776000.0
8,2017.0,8802.0,4067,20002.0,4,2,1.0,719000.0
5,1980.0,9301.0,4016,20017.0,2,1,1.0,520000.0
6,2013.0,9400.0,4207,20018.0,3,3,1.0,631500.0
6,2013.0,9400.0,4207,20018.0,3,1,1.0,589000.0
8,2016.0,9503.0,4184,20018.0,3,3,1.0,655000.0
10,2010.0,9400.0,4205,20018.0,6,4,1.0,875000.0
6,1972.0,8804.0,4077,20002.0,3,1,1.0,505000.0
3,1956.0,8804.0,4077,20002.0,1,1,1.0,230000.0
7,2016.0,9503.0,4167,20017.0,3,2,1.0,520000.0
6,2003.0,8804.0,4052,20002.0,2,2,2.0,390000.0
4,2017.0,8804.0,4052,20002.0,4,2,2.0,619999.0
7,1980.0,9102.0,4122,20018.0,3,1,1.0,475000.0
7,2014.0,9102.0,4126,20018.0,3,3,1.0,632000.0
7,2015.0,9400.0,4190,20018.0,3,3,1.0,625000.0
12,2002.0,8802.0,4060,20002.0,6,4,4.0,599000.0
12,2003.0,8802.0,4060,20002.0,4,4,4.0,620000.0
16,1980.0,8802.0,4060,20002.0,8,4,4.0,656900.0
8,2017.0,9400.0,4190,20018.0,4,3,1.0,775000.0
6,2003.0,8802.0,4068,20002.0,3,1,1.0,699900.0
16,2006.0,8804.0,4055,20002.0,4,4,4.0,530000.0
10,2016.0,11100.0,4210,20018.0,4,4,1.0,825000.0
7,2016.0,11100.0,4212,20018.0,4,3,1.0,608250.0
7,2007.0,11100.0,4212,20018.0,3,2,1.0,355000.0
6,2012.0,9301.0,4143,20018.0,3,1,1.0,550000.0
6,2004.0,9503.0,4154,20018.0,4,3,1.0,786000.0
10,2013.0,8804.0,4053,20002.0,3,4,1.0,600000.0
12,2011.0,8804.0,4053,20002.0,6,4,4.0,590000.0
6,1992.0,8802.0,4061,20002.0,2,1,1.0,399000.0
8,2011.0,8802.0,4061,20002.0,3,2,1.0,691000.0
7,2013.0,9400.0,4202,20018.0,4,2,1.0,600000.0
6,2017.0,9102.0,4121,20018.0,3,1,1.0,458000.0
6,1994.0,8802.0,4068,20002.0,3,2,1.0,398000.0
8,2017.0,8802.0,4068,20002.0,4,3,2.0,940000.0
7,1999.0,11100.0,4213,20018.0,3,2,1.0,470000.0
8,2017.0,9400.0,4187,20018.0,4,3,1.0,690500.0
6,1991.0,9508.0,3903,20011.0,3,1,1.0,306066.0
6,1983.0,9508.0,3903,20011.0,3,1,1.0,351500.0
7,2017.0,9102.0,4117,20018.0,3,2,1.0,540000.0
6,2017.0,9102.0,4118,20018.0,3,3,1.0,585000.0
8,2017.0,9400.0,4227,20018.0,3,3,1.0,690000.0
4,1989.0,9400.0,4228,20018.0,1,1,1.0,342500.0
6,2003.0,8804.0,4054,20002.0,3,1,1.0,545000.0
7,2016.0,8804.0,4054,20002.0,3,1,1.0,562500.0
12,1980.0,8804.0,4054,20002.0,4,4,4.0,415000.0
16,1984.0,9301.0,4146,20018.0,9,4,4.0,540000.0
7,2007.0,9102.0,4127,20018.0,5,3,1.0,710000.0
6,2014.0,9400.0,4192,20018.0,3,2,1.0,550000.0
7,1991.0,9400.0,4193,20018.0,3,1,1.0,490000.0
6,2017.0,9400.0,4187,20018.0,4,3,2.0,685000.0
8,2004.0,9400.0,4206,20018.0,4,2,2.0,700000.0
7,1967.0,9301.0,4014,20017.0,3,1,1.0,751000.0
9,2006.0,9400.0,4207,20018.0,4,3,1.0,660000.0
7,2003.0,9503.0,4163,20017.0,2,1,1.0,1025000.0
8,2015.0,8804.0,4055,20002.0,2,2,1.0,634000.0
10,2016.0,9102.0,4122,20018.0,5,4,1.0,749500.0
4,1980.0,9102.0,4122,20018.0,2,1,1.0,112072.0
8,2016.0,8802.0,4061,20002.0,4,3,2.0,785000.0
9,2016.0,8802.0,4061,20002.0,4,3,1.0,799000.0
6,1990.0,8802.0,4069,20002.0,3,2,1.0,471000.0
7,2014.0,9400.0,4205,20018.0,4,4,1.0,791920.0
7,2011.0,11100.0,4338,20018.0,4,2,1.0,600000.0
9,2017.0,9400.0,4244,20018.0,5,4,2.0,905000.0
7,2013.0,9400.0,4202,20018.0,4,3,1.0,675000.0
7,2017.0,9400.0,4202,20018.0,3,3,1.0,559900.0
9,2017.0,9400.0,4240,20018.0,4,3,1.0,665000.0
6,2018.0,9400.0,4295,20018.0,3,3,1.0,355000.0
6,2012.0,11100.0,4315,20018.0,3,2,1.0,540000.0
6,2012.0,9000.0,4325,20018.0,3,2,1.0,540000.0
10,2016.0,11100.0,4308,20018.0,3,2,1.0,500000.0
6,2017.0,9400.0,4225,20018.0,4,3,1.0,839900.0
5,2017.0,9400.0,4225,20018.0,4,3,2.0,819000.0
7,1982.0,9400.0,4226,20018.0,4,1,1.0,437000.0
4,2004.0,11100.0,4112,20018.0,2,2,1.0,268091.0
7,1974.0,9400.0,4291,20018.0,4,2,1.0,640000.0
10,2016.0,9400.0,4291,20018.0,4,4,1.0,850000.0
8,2014.0,11100.0,4318,20018.0,4,3,2.0,730000.0
7,2005.0,11100.0,4321,20018.0,4,3,1.0,595000.0
7,1967.0,9400.0,4195,20018.0,2,1,1.0,550000.0
7,1992.0,9400.0,4246,20018.0,4,2,1.0,485500.0
7,2010.0,11100.0,4339,20018.0,4,4,1.0,710000.0
6,2017.0,9400.0,4232,20018.0,4,3,1.0,690000.0
9,2018.0,9400.0,4232,20018.0,3,3,1.0,460000.0
10,2017.0,11100.0,4309,20018.0,4,3,1.0,795000.0
6,1992.0,11100.0,4310,20018.0,4,1,1.0,363860.0
9,2017.0,9400.0,4240,20018.0,4,3,1.0,790000.0
9,2016.0,9400.0,4232,20018.0,3,3,1.0,699000.0
8,2017.0,9400.0,4232,20018.0,5,3,2.0,725000.0
6,2016.0,9400.0,4293,20018.0,3,3,1.0,649000.0
8,2016.0,11100.0,4319,20018.0,3,2,1.0,575000.0
9,2016.0,11100.0,4319,20018.0,4,3,1.0,739913.0
6,2006.0,9400.0,4198,20018.0,3,2,1.0,525000.0
8,2017.0,9400.0,4247,20018.0,4,3,1.0,670000.0
7,2017.0,9400.0,4247,20018.0,3,3,1.0,832400.0
7,2017.0,11100.0,4249,20018.0,4,3,1.0,861000.0
10,2017.0,9400.0,4222,20018.0,5,5,1.0,879000.0
6,2016.0,9400.0,4312,20018.0,3,4,1.0,649900.0
8,2016.0,9400.0,4304,20018.0,6,4,1.0,885000.0
6,2010.0,9400.0,4304,20018.0,3,3,1.0,437000.0
6,2016.0,9000.0,4325,20018.0,3,2,1.0,410000.0
6,2010.0,9301.0,4137,20018.0,3,2,1.0,716000.0
10,2016.0,9301.0,4138,20018.0,5,4,1.0,845000.0
6,2011.0,11100.0,4320,20018.0,3,2,1.0,419000.0
7,2005.0,11100.0,4320,20018.0,3,3,1.0,515000.0
6,2017.0,11100.0,4250,20018.0,3,3,1.0,637500.0
6,2017.0,9000.0,4325,20018.0,3,3,1.0,467000.0
8,2017.0,9400.0,4199,20018.0,3,3,1.0,700000.0
9,2017.0,9400.0,4242,20018.0,4,3,1.0,729000.0
7,2017.0,9400.0,4242,20018.0,4,3,1.0,799000.0
8,2017.0,9400.0,4238,20018.0,4,3,1.0,430000.0
9,2012.0,11100.0,4314,20018.0,5,3,1.0,720000.0
5,2005.0,9400.0,4243,20018.0,3,1,1.0,509900.0
9,2017.0,11100.0,4112,20018.0,5,3,1.0,730000.0
6,2016.0,9102.0,4117,20018.0,3,2,1.0,480000.0
7,2018.0,9102.0,4117,20018.0,3,2,1.0,350000.0
7,2013.0,11100.0,4320,20018.0,4,3,1.0,565000.0
8,2009.0,9301.0,4142,20018.0,5,3,2.0,837500.0
6,2016.0,8904.0,4494,20002.0,2,2,2.0,515000.0
12,2012.0,8903.0,4446,20002.0,4,4,4.0,692000.0
5,2017.0,11100.0,4255,20018.0,2,2,1.0,460000.0
8,2013.0,8903.0,4470,20002.0,3,3,1.0,520000.0
8,2017.0,8903.0,4470,20002.0,4,2,2.0,608500.0
8,2016.0,11100.0,4360,20018.0,4,3,1.0,600000.0
11,2016.0,11100.0,4316,20018.0,5,4,1.0,754000.0
10,2016.0,11100.0,4316,20018.0,5,4,1.0,670000.0
7,2016.0,7903.0,4517,20002.0,3,3,1.0,665000.0
6,2005.0,8903.0,4471,20002.0,3,1,1.0,399999.0
6,2003.0,8903.0,4471,20002.0,3,2,1.0,410000.0
8,2003.0,8904.0,4506,20002.0,3,1,1.0,573600.0
8,2006.0,8904.0,4507,20002.0,4,2,2.0,376000.0
14,2004.0,7903.0,4525,20002.0,10,4,2.0,685000.0
6,2016.0,7903.0,4518,20002.0,3,2,1.0,593000.0
7,2016.0,9400.0,4231,20018.0,3,2,1.0,509000.0
6,2017.0,11100.0,4353,20018.0,3,2,1.0,248000.0
7,2006.0,7903.0,4528,20002.0,3,2,1.0,478784.0
4,2003.0,8903.0,4474,20002.0,2,1,1.0,475000.0
10,2016.0,11100.0,4288,20018.0,5,3,1.0,795900.0
8,2014.0,8904.0,4506,20002.0,3,3,1.0,575000.0
5,1992.0,8904.0,4506,20002.0,3,1,1.0,469999.0
5,2010.0,7901.0,4538,20002.0,2,2,1.0,540000.0
8,2013.0,7901.0,4538,20002.0,3,3,1.0,630219.0
5,2017.0,7901.0,4538,20002.0,2,2,1.0,629500.0
8,2016.0,8903.0,4445,20002.0,4,3,1.0,663795.0
5,2016.0,8903.0,4474,20002.0,2,2,1.0,613000.0
4,2005.0,8903.0,4470,20002.0,2,1,1.0,417000.0
10,2006.0,7901.0,4538,20002.0,4,3,1.0,500000.0
7,2016.0,7903.0,4516,20002.0,3,1,1.0,590000.0
5,2017.0,7901.0,4509,20002.0,2,2,1.0,659900.0
6,2017.0,7903.0,4516,20002.0,3,1,1.0,610000.0
6,2016.0,7903.0,4516,20002.0,3,3,1.0,682500.0
9,2017.0,11100.0,4355,20018.0,5,4,1.0,733000.0
4,2000.0,7903.0,4525,20002.0,2,1,1.0,303250.0
10,2016.0,11100.0,4342,20018.0,6,5,1.0,980000.0
10,2015.0,8904.0,4506,20002.0,4,3,1.0,565000.0
5,2017.0,9604.0,5000,20019.0,2,1,1.0,295000.0
6,2017.0,9604.0,5018,20019.0,3,2,1.0,369500.0
6,2010.0,7901.0,4540,20002.0,3,2,1.0,540000.0
6,2017.0,9604.0,5020,20019.0,2,1,1.0,375000.0
10,2011.0,7901.0,4564,20002.0,5,3,2.0,879000.0
8,2017.0,7901.0,4564,20002.0,4,3,1.0,895000.0
5,2016.0,9604.0,5000,20019.0,2,2,1.0,351000.0
5,2016.0,7901.0,4561,20002.0,4,3,1.0,810000.0
8,2007.0,7901.0,4561,20002.0,4,2,1.0,513817.0
6,2017.0,9604.0,5017,20019.0,3,2,1.0,385000.0
16,2010.0,9603.0,5046,20019.0,4,4,4.0,450000.0
16,2013.0,9603.0,5046,20019.0,4,4,4.0,525000.0
6,2003.0,8904.0,4495,20002.0,3,1,1.0,569000.0
